R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 20
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: AUC
y-axis treatment: 20
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: AUC
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YOR054C	VHS3	0.00808081	0.105624	-574277	743023	1468950	36646.9	141805	4	8	wilcoxon	E
YGR182C	YGR182C	0.0040404	0.0698413	-572769	888669	1637930	87698.3	71719.6	4	8	wilcoxon	E
YOR299W	BUD7	0.00808081	0.105624	-567878	774942	1495670	122293	66364	4	8	wilcoxon	E
YJL192C	SOP4	0.0161616	0.159544	-566538	884795	1681530	140234	65453.4	4	8	wilcoxon	E
YKL087C	CYT2	0.0040404	0.0698413	-560027	534834	1222620	26696.8	65940.7	4	8	wilcoxon	E
YPL036W	PMA2	0.0282828	0.213889	-557997	1025630	1965250	110238	140529	4	8	wilcoxon	E
YBR178W	YBR178W	0.0161616	0.159544	-554602	1355710	2106580	102369	93945.8	4	8	wilcoxon	E
YDR334W	SWR1	0.0040404	0.0698413	-552311	450716	1133420	47776.2	55073.6	4	8	wilcoxon	E
YOR220W	RCN2	0.0040404	0.0698413	-548798	927535	1690280	40329.3	81248.6	4	8	wilcoxon	E
YLR255C	YLR255C	0.0040404	0.0698413	-547572	696420	1389640	44729.8	50663.6	4	8	wilcoxon	E
YBR212W	NGR1	0.0484848	0.273413	-544986	1180680	1948210	79496.4	132069	4	8	wilcoxon	E
YMR198W	CIK1	0.0040404	0.0698413	-544732	156323	787825	19871.1	59976.1	4	8	wilcoxon	E
YGR072W	UPF3	0.0040404	0.0698413	-538210	744267	1396350	90502.9	74504.8	4	8	wilcoxon	E
