R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 37
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: MDRMDP
y-axis treatment: 37
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YOR070C	GYP1	0.0040404	0.0182227	-38.2594	15.3999	94.5604	3.14951	1.52526	4	8	wilcoxon	E
YLR384C	IKI3	0.0040404	0.0182227	-38.1317	8.3769	82.6872	2.32096	1.55968	4	8	wilcoxon	E
YFR010W	UBP6	0.0040404	0.0182227	-37.7936	4.74255	73.378	1.4378	5.07908	4	8	wilcoxon	E
YOR058C	ASE1	0.0484848	0.105897	-37.7672	15.302	108.348	13.851	6.00129	4	8	wilcoxon	E
YIL154C	IMP2'	0.0040404	0.0182227	-37.7484	9.96018	83.0313	2.30438	8.91231	4	8	wilcoxon	E
YGL217C	YGL217C	5.08971e-12	3.59249e-09	-37.5023	24.811	108.2	3.20688	0.905525	28	56	wilcoxon	E
YAL056W	GPB2	0.0040404	0.0182227	-37.174	22.012	105.405	0.733957	4.12945	4	8	wilcoxon	E
YKR035W-A	DID2	0.0040404	0.0182227	-37.1058	10.4411	85.8935	2.66191	5.74626	4	8	wilcoxon	E
YER074W	RPS24A	0.0040404	0.0182227	-36.8332	12.8156	89.2604	2.69833	4.84356	4	8	wilcoxon	E
YJL188C	BUD19	0.0040404	0.0182227	-36.6248	24.7108	103.785	2.08825	3.22842	4	8	wilcoxon	E
YLR119W	SRN2	0.0644341	0.139723	-36.5925	0	66.949	0.873365	12.2858	4	8	wilcoxon	E
YLR412W	BER1	0.0040404	0.0182227	-36.342	24.3506	108.088	4.254	2.25046	4	8	wilcoxon	E
YCL016C	DCC1	0.00836037	0.0304177	-36.2404	2.91724	67.3993	1.81432	5.29651	4	8	wilcoxon	E
YPL102C	YPL102C	0.0040404	0.0182227	-36.2024	6.98979	77.3341	6.91176	0.693933	4	8	wilcoxon	E
YDR477W	SNF1	0.0040404	0.0182227	-36.1663	21.4668	103.45	1.2356	3.77154	4	8	wilcoxon	E
YCR086W	CSM1	0.0484848	0.105897	-36.111	18.4753	96.6828	2.04131	12.4193	4	8	wilcoxon	E
