R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 27
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: AUC
y-axis treatment: 27
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: AUC
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YHR116W	COX23	0.0040404	0.113319	-727135	1231700	1866280	56580.9	107045	4	8	wilcoxon	E
YBR199W	KTR4	0.0727273	0.419619	-726755	2101480	2746210	97973.2	216320	4	8	wilcoxon	E
YFR039C	OSW7	0.0282828	0.295019	-709544	2080470	2718620	256062	71773.1	4	8	wilcoxon	E
YFL047W	RGD2	0.0040404	0.113319	-705198	2355080	2756550	136168	78104	4	8	wilcoxon	E
YBR210W	ERV15	0.00808081	0.162191	-704469	1942760	2594020	119548	88863.8	4	8	wilcoxon	E
YGL045W	RIM8	0.0040404	0.113319	-704287	1490730	2059710	165908	139448	4	8	wilcoxon	E
YDL076C	RXT3	0.0040404	0.113319	-699275	2053830	2706010	53003.6	85922.3	4	8	wilcoxon	E
YKR028W	SAP190	0.00808081	0.162191	-698532	1434760	2000260	120240	98895.9	4	8	wilcoxon	E
YIL040W	APQ12	0.282828	0.671777	-694712	214085	1139970	435319	380914	4	8	wilcoxon	E
YBR231C	SWC5	0.0040404	0.113319	-693586	982590	1454860	116340	173938	4	8	wilcoxon	E
YBR207W	FTH1	0.0161616	0.241002	-693481	2417840	2879330	132308	97557	4	8	wilcoxon	E
YGR122W	YGR122W	0.0040404	0.113319	-692822	1415450	1998370	61318.7	83385.4	4	8	wilcoxon	E
YLR290C	YLR290C	0.0040404	0.113319	-692671	1411840	1931940	89502.9	98785.5	4	8	wilcoxon	E
YPL004C	LSP1	0.109091	0.485294	-684040	2138320	2695180	56569.2	165472	4	8	wilcoxon	E
YBR178W	YBR178W	0.0040404	0.113319	-683621	2528400	3013140	108919	72686.5	4	8	wilcoxon	E
YGR050C	YGR050C	0.214141	0.6054	-680456	2137880	2658160	284236	44318.2	4	8	wilcoxon	E
YOR043W	WHI2	0.109091	0.485294	-675639	1621390	2113640	243033	163059	4	8	wilcoxon	E
YBR182C	SMP1	0.00808081	0.162191	-673305	1862980	2377520	122679	121790	4	8	wilcoxon	E
YPR024W	YME1	0.0040404	0.113319	-670847	589.816	639502	163.845	94151.7	4	8	wilcoxon	E
YMR304W	UBP15	0.0161616	0.241002	-666268	1603310	2172540	147705	125646	4	8	wilcoxon	E
YBR197C	YBR197C	0.0040404	0.113319	-654624	2048630	2548400	121001	103597	4	8	wilcoxon	E
YER153C	PET122	0.0040404	0.113319	-651997	1512180	2048840	32301.9	94693.8	4	8	wilcoxon	E
YIL058W	YIL058W	0.0484848	0.363422	-650283	1844660	2442840	117724	157030	4	8	wilcoxon	E
YDR388W	RVS167	0.0040404	0.113319	-645979	1265930	1791230	60963	77981.2	4	8	wilcoxon	E
YNL162W	RPL42A	0.0040404	0.113319	-643437	1379300	1927160	66281.7	72217.9	4	8	wilcoxon	E
YKL087C	CYT2	0.0040404	0.113319	-642582	1575550	2134690	54161.9	87632.6	4	8	wilcoxon	E
YDL184C	RPL41A	0.153535	0.54321	-641628	1991920	2436850	354924	83322.5	4	8	wilcoxon	E
YDL036C	PUS9	0.0040404	0.113319	-641396	2213220	2752950	97785.6	63497.6	4	8	wilcoxon	E
YJR145C	RPS4A	0.0161616	0.241002	-640736	1707230	2209060	141933	100998	4	8	wilcoxon	E
YNL097C	PHO23	0.0282828	0.295019	-639695	1963510	2496010	142938	117736	4	8	wilcoxon	E
YGR231C	PHB2	3.91471e-09	8.2894e-06	-639187	1908270	2462940	72419.8	40768	28	56	wilcoxon	E
YER184C	YER184C	0.0161616	0.241002	-637272	2405960	2924280	35901	102525	4	8	wilcoxon	E
YOR302W	YOR302W	0.20194	0.6054	-635822	590.977	586013	26.7305	233478	4	8	wilcoxon	E
YBR169C	SSE2	0.0161616	0.241002	-629040	2226050	2713280	128283	104655	4	8	wilcoxon	E
YLL009C	COX17	0.214141	0.6054	-627680	1172560	1786190	73592.1	301038	4	8	wilcoxon	E
YBR092C	PHO3	0.0484848	0.363422	-626133	2597580	2988600	108840	162629	4	8	wilcoxon	E
YKL208W	CBT1	0.0040404	0.113319	-626131	1649650	2154800	90058.3	87295.7	4	8	wilcoxon	E
YGR058W	PEF1	0.0040404	0.113319	-623759	1403320	1988950	93105.6	126030	4	8	wilcoxon	E
YPL181W	CTI6	0.109091	0.485294	-623239	2203960	2685350	222262	97272.9	4	8	wilcoxon	E
YNL257C	SIP3	0.0282828	0.295019	-622710	2172470	2661990	256747	147283	4	8	wilcoxon	E
YIL084C	SDS3	0.0040404	0.113319	-619619	967056	1545120	33855	97584.9	4	8	wilcoxon	E
YBR177C	EHT1	0.0282828	0.295019	-609967	2229230	2837140	151512	98589.6	4	8	wilcoxon	E
YML022W	APT1	0.282828	0.671777	-609269	1730420	2317510	330061	146552	4	8	wilcoxon	E
YDL038C	YDL038C	0.0040404	0.113319	-607371	2272730	2724990	79591.6	60113.1	4	8	wilcoxon	E
YBR093C	PHO5	0.0282828	0.295019	-606203	472746	1124580	56439.7	183323	4	8	wilcoxon	E
YNL294C	RIM21	0.0040404	0.113319	-604031	1568580	2064030	33950.9	59777.7	4	8	wilcoxon	E
YER181C	YER181C	0.0282828	0.295019	-602396	2005630	2389610	89963.9	125237	4	8	wilcoxon	E
YOR350C	MNE1	0.0282828	0.295019	-599623	1507760	1984800	33710.2	117362	4	8	wilcoxon	E
YDL027C	YDL027C	0.0040404	0.113319	-596241	2203610	2636490	51711	65244.8	4	8	wilcoxon	E
YER176W	ECM32	0.0040404	0.113319	-592379	2111640	2634410	60491.1	43699.4	4	8	wilcoxon	E
YJR126C	VPS70	0.0161616	0.241002	-588917	1694340	2243140	123822	102073	4	8	wilcoxon	E
YNL286W	CUS2	0.0282828	0.295019	-586512	2109420	2587450	106964	116815	4	8	wilcoxon	E
YLR381W	CTF3	0.00808081	0.162191	-583911	1980530	2475790	89805.8	93007.1	4	8	wilcoxon	E
YOR125C	CAT5	0.0040404	0.113319	-582687	1396300	1884030	119075	89167.5	4	8	wilcoxon	E
YPL179W	PPQ1	0.0161616	0.241002	-576348	2104150	2349450	180880	106700	4	8	wilcoxon	E
YMR154C	RIM13	0.0040404	0.113319	-575808	1650400	2181390	91229.6	58675.3	4	8	wilcoxon	E
YER174C	GRX4	0.0161616	0.241002	-572003	2283110	2766000	35735.7	84671.4	4	8	wilcoxon	E
YBR073W	RDH54	0.0040404	0.113319	-571833	1918070	2349530	81385	127596	4	8	wilcoxon	E
YLR038C	COX12	0.00808081	0.162191	-569842	1271970	1761560	60118.9	94444.6	4	8	wilcoxon	E
YPR023C	EAF3	0.0040404	0.113319	-568306	1778110	2277430	84967.1	61787.9	4	8	wilcoxon	E
YBR180W	DTR1	0.0040404	0.113319	-567836	2253280	2687040	115679	73520.7	4	8	wilcoxon	E
YIL002C	INP51	0.282828	0.671777	-567755	2297350	2631450	153908	205876	4	8	wilcoxon	E
YGL115W	SNF4	0.0040404	0.113319	-566610	2093810	2534720	25515.1	104748	4	8	wilcoxon	E
YFR008W	FAR7	0.0040404	0.113319	-560725	2079680	2451750	101697	76551.5	4	8	wilcoxon	E
YBR162C	TOS1	0.0282828	0.295019	-554899	2254210	2624190	134765	133762	4	8	wilcoxon	E
YCR095C	OCA4	0.0040404	0.113319	-554369	2312460	2469720	107388	123450	4	8	wilcoxon	E
YFL043C	YFL043C	0.109091	0.485294	-553903	2211260	2552510	214484	108670	4	8	wilcoxon	E
YNL089C	YNL089C	0.214141	0.6054	-553785	2083130	2505360	69298.2	186828	4	8	wilcoxon	E
YBR187W	GDT1	0.109091	0.485294	-553207	2123390	2549080	159846	138388	4	8	wilcoxon	E
YPR155C	NCA2	0.153535	0.54321	-552812	2031310	2574940	179107	316897	4	8	wilcoxon	E
YDL065C	PEX19	0.0484848	0.363422	-552159	1423850	1842710	98698.4	132810	4	8	wilcoxon	E
YKR016W	MIC60	0.00808081	0.162191	-551244	1587880	2016370	130141	69269.3	4	8	wilcoxon	E
YHR111W	UBA4	0.153535	0.54321	-550498	1327460	1617460	224883	150947	4	8	wilcoxon	E
YFL046W	FMP32	0.0282828	0.295019	-547225	2256680	2634820	84869.2	95304.4	4	8	wilcoxon	E
YDR263C	DIN7	0.0040404	0.113319	-547180	2384100	2748830	137916	123203	4	8	wilcoxon	E
YOL119C	MCH4	0.00808081	0.162191	-543909	2260480	2671890	109629	87724.4	4	8	wilcoxon	E
YJR135C	MCM22	0.0040404	0.113319	-543043	1980920	2319880	137823	66583.4	4	8	wilcoxon	E
YBR156C	SLI15	0.0282828	0.295019	-541425	2093110	2647350	118416	118993	4	8	wilcoxon	E
YDR071C	PAA1	0.153535	0.54321	-539638	1857590	2289660	229792	193507	4	8	wilcoxon	E
YHR012W	VPS29	0.0484848	0.363422	-538161	1031400	1505750	181858	123873	4	8	wilcoxon	E
YBR186W	PCH2	0.00808081	0.162191	-535646	2413500	2858610	91298	83624.6	4	8	wilcoxon	E
YER170W	ADK2	0.0040404	0.113319	-532638	2397950	2800210	81832.5	54261	4	8	wilcoxon	E
YOR065W	CYT1	0.0161616	0.241002	-530404	1207560	1655840	104741	139150	4	8	wilcoxon	E
YPL172C	COX10	0.109091	0.485294	-529404	1774450	2057240	98040.4	137864	4	8	wilcoxon	E
YLR134W	PDC5	0.109091	0.485294	-528659	2087640	2342910	164588	120154	4	8	wilcoxon	E
YBR208C	DUR1	0.00808081	0.162191	-527497	2395080	2749550	124336	89307.2	4	8	wilcoxon	E
YFL034C-A	RPL22B	0.0040404	0.113319	-527083	2377840	2706510	81036.6	74248	4	8	wilcoxon	E
YHL023C	NPR3	0.0040404	0.113319	-526853	1417090	1848310	176513	28632.6	4	8	wilcoxon	E
YBR100W	YBR100W	0.0484848	0.363422	-521574	1558310	1942330	187873	98191.8	4	8	wilcoxon	E
YFR013W	IOC3	0.00808081	0.162191	-521001	2014250	2437910	135021	121984	4	8	wilcoxon	E
YBR121C	GRS1	0.0727273	0.419619	-519841	1829250	2209790	126149	149978	4	8	wilcoxon	E
YPR060C	ARO7	0.0727273	0.419619	-519657	821096	1320850	64481.3	153393	4	8	wilcoxon	E
YJL196C	ELO1	0.214141	0.6054	-518725	1804310	2228320	285057	117551	4	8	wilcoxon	E
YHL047C	ARN2	0.0484848	0.363422	-517237	2395070	2542180	261445	129519	4	8	wilcoxon	E
YGL144C	ROG1	0.109091	0.485294	-515112	2321270	2835580	102370	144480	4	8	wilcoxon	E
YCR028C-A	RIM1	0.00808081	0.162191	-514932	773904	1185910	60966.8	73776.6	4	8	wilcoxon	E
YBR185C	MBA1	0.0040404	0.113319	-511168	2035390	2417980	31424.5	79943	4	8	wilcoxon	E
YDL071C	YDL071C	0.0484848	0.363422	-508417	1941960	2360630	45941.9	140447	4	8	wilcoxon	E
YFR024C	YFR024C	0.214141	0.6054	-507640	1798120	2292270	213001	259606	4	8	wilcoxon	E
YOR054C	VHS3	0.214141	0.6054	-507341	1670390	2074830	74428.9	192376	4	8	wilcoxon	E
YOR017W	PET127	0.0040404	0.113319	-507149	2039360	2340000	120552	77787.9	4	8	wilcoxon	E
YOL013W-A	YOL013W-A	0.569697	0.847442	-506083	2021370	2219990	300374	235002	4	8	wilcoxon	E
YBR129C	OPY1	0.109091	0.485294	-502174	2263440	2472420	167879	102482	4	8	wilcoxon	E
YFL042C	YFL042C	0.0282828	0.295019	-501675	2082920	2480490	137021	89238.5	4	8	wilcoxon	E
YLR085C	ARP6	0.0484848	0.363422	-500098	1323490	1803280	121019	119394	4	8	wilcoxon	E
YGL127C	SOH1	0.0040404	0.113319	-498651	395461	845157	14500.5	59234.2	4	8	wilcoxon	E
YDR015C	YDR015C	0.109091	0.485294	-497126	2176670	2685920	163410	158056	4	8	wilcoxon	E
YBR050C	REG2	0.00808081	0.162191	-494180	2370730	2763820	103197	78959.7	4	8	wilcoxon	E
YBR138C	YBR138C	0.0484848	0.363422	-493672	2253610	2614490	57377.4	103930	4	8	wilcoxon	E
YIL044C	AGE2	0.569697	0.847442	-493440	1949320	2480600	320804	156766	4	8	wilcoxon	E
YOR123C	LEO1	0.00808081	0.162191	-493095	1631410	2035570	69908.4	92987.1	4	8	wilcoxon	E
YOR220W	RCN2	0.0282828	0.295019	-492591	1999280	2416460	60575	98442.6	4	8	wilcoxon	E
YBR083W	TEC1	0.0484848	0.363422	-491925	2348020	2539700	127965	147223	4	8	wilcoxon	E
YMR263W	SAP30	0.0040404	0.113319	-490613	1778720	2162530	128724	51216.6	4	8	wilcoxon	E
YGR183C	QCR9	0.0040404	0.113319	-490549	1577640	1992770	67824.2	77902.3	4	8	wilcoxon	E
YBR066C	NRG2	0.0282828	0.295019	-486363	2280510	2743660	155692	98460.1	4	8	wilcoxon	E
YLR193C	UPS1	0.00808081	0.162191	-484999	336144	788225	42334.6	162004	4	8	wilcoxon	E
YHR198C	AIM18	0.0727273	0.419619	-483279	1816890	2313970	178960	173867	4	8	wilcoxon	E
YBL089W	AVT5	0.367677	0.740424	-482293	1654940	2107660	298428	112887	4	8	wilcoxon	E
YML076C	WAR1	0.0161616	0.241002	-481832	2158600	2489290	148321	79125.7	4	8	wilcoxon	E
YJR133W	XPT1	0.0484848	0.363422	-481452	2045220	2417390	197508	86711.6	4	8	wilcoxon	E
YGL043W	DST1	0.367677	0.740424	-480611	1630030	2044470	192546	103599	4	8	wilcoxon	E
YKL214C	YRA2	0.0484848	0.363422	-480303	2204810	2638790	180000	110102	4	8	wilcoxon	E
YGR286C	BIO2	0.0282828	0.295019	-479328	2195160	2520410	216790	118911	4	8	wilcoxon	E
YML090W	YML090W	0.153535	0.54321	-478924	2175000	2526390	49454.5	140312	4	8	wilcoxon	E
YFL020C	PAU5	0.0161616	0.241002	-477915	2154790	2547120	96265.3	68556.5	4	8	wilcoxon	E
YDL001W	RMD1	0.00808081	0.162191	-477397	2148200	2494680	70499	127399	4	8	wilcoxon	E
YBR195C	MSI1	0.00808081	0.162191	-476310	1913070	2266680	120719	73799.6	4	8	wilcoxon	E
YNR049C	MSO1	0.0484848	0.363422	-475266	1774980	2216870	186507	127680	4	8	wilcoxon	E
YGR110W	CLD1	0.460606	0.804067	-475183	2157060	2636470	251419	121864	4	8	wilcoxon	E
YDR541C	YDR541C	0.109091	0.485294	-474910	2316490	2822850	178464	167399	4	8	wilcoxon	E
YGL080W	FMP37	0.0282828	0.295019	-474410	1891950	2252110	106103	139787	4	8	wilcoxon	E
YBR119W	MUD1	0.367677	0.740424	-473221	1951250	2396080	269690	108891	4	8	wilcoxon	E
YER183C	FAU1	0.0040404	0.113319	-473143	2358010	2749230	77346.6	58085	4	8	wilcoxon	E
YBR111C	YSA1	0.153535	0.54321	-472790	2051440	2414560	227171	112429	4	8	wilcoxon	E
YFL019C	YFL019C	0.0282828	0.295019	-472574	2321230	2654670	100088	109249	4	8	wilcoxon	E
YJL192C	SOP4	0.153535	0.54321	-471135	1984380	2364990	222146	79134.8	4	8	wilcoxon	E
YDR014W	RAD61	0.367677	0.740424	-470751	1765940	2177510	298971	109771	4	8	wilcoxon	E
YOL105C	WSC3	0.00808081	0.162191	-470656	2160260	2508550	90037.6	57058	4	8	wilcoxon	E
YJL007C	YJL007C	0.109091	0.485294	-470049	2303330	2545830	228400	110983	4	8	wilcoxon	E
YDL018C	ERP3	0.0040404	0.113319	-467920	2294900	2576790	56100.9	85478.5	4	8	wilcoxon	E
YNL119W	NCS2	0.0282828	0.295019	-467517	1172340	1498510	104398	113117	4	8	wilcoxon	E
YOL113W	SKM1	0.109091	0.485294	-466858	2306710	2533610	165602	139143	4	8	wilcoxon	E
YLR055C	SPT8	0.0040404	0.113319	-464149	1269770	1639520	70422.4	67269.8	4	8	wilcoxon	E
YOR066W	MSA1	0.282828	0.671777	-463531	2222030	2523610	235461	113952	4	8	wilcoxon	E
YCR020C	PET18	0.0484848	0.363422	-463521	2454560	2806080	132599	110957	4	8	wilcoxon	E
YBR126C	TPS1	0.0040404	0.113319	-461269	1534190	1901170	23116.1	100060	4	8	wilcoxon	E
YFL049W	SWP82	0.0282828	0.295019	-460912	2191890	2527460	65184.1	90766	4	8	wilcoxon	E
YGL063W	PUS2	0.109091	0.485294	-460907	2143360	2513780	175458	88964.7	4	8	wilcoxon	E
YGR129W	SYF2	0.109091	0.485294	-460742	2328140	2622810	201447	144708	4	8	wilcoxon	E
YDR375C	BCS1	0.0161616	0.241002	-460299	1413770	1839580	114684	68182.7	4	8	wilcoxon	E
YMR139W	RIM11	0.153535	0.54321	-458978	2091840	2371160	220289	136738	4	8	wilcoxon	E
YMR126C	DLT1	0.153535	0.54321	-457874	1866720	2268490	312339	222648	4	8	wilcoxon	E
YJL147C	YJL147C	0.0727273	0.419619	-457654	2096600	2422420	187287	65558	4	8	wilcoxon	E
YER156C	YER156C	0.0727273	0.419619	-457010	1797840	2129150	210984	73849.7	4	8	wilcoxon	E
YFL034W	YFL034W	0.0161616	0.241002	-456700	2417370	2741410	95490.6	79631.3	4	8	wilcoxon	E
YBL063W	KIP1	0.460606	0.804067	-456641	2515560	2865500	244308	141137	4	8	wilcoxon	E
YDR485C	VPS72	0.0282828	0.295019	-455528	1535400	1896860	77964.2	109883	4	8	wilcoxon	E
YDR025W	RPS11A	0.0161616	0.241002	-454900	1854680	2225510	124773	74876	4	8	wilcoxon	E
YOR026W	BUB3	0.0161616	0.241002	-453595	199938	688420	81390.2	103937	4	8	wilcoxon	E
YDR072C	IPT1	0.109091	0.485294	-452886	2180960	2616290	70744.8	164099	4	8	wilcoxon	E
YCR102W-A	YCR102W-A	0.0727273	0.419619	-452714	2052280	2367970	129532	155487	4	8	wilcoxon	E
YBR162W-A	YSY6	0.282828	0.671777	-450788	2529330	2839310	139780	185088	4	8	wilcoxon	E
YOL081W	IRA2	0.00808081	0.162191	-450062	1369590	1763790	67611.3	85278.1	4	8	wilcoxon	E
YJL078C	PRY3	0.0282828	0.295019	-449696	2007700	2279100	171350	109690	4	8	wilcoxon	E
YGL170C	SPO74	0.0161616	0.241002	-447634	2299710	2601380	92131.5	108563	4	8	wilcoxon	E
YDL019C	OSH2	0.0282828	0.295019	-447208	2257760	2664060	146531	81511.7	4	8	wilcoxon	E
YPL182C	YPL182C	0.367677	0.740424	-446781	2229660	2527510	227902	68530.3	4	8	wilcoxon	E
YIR023W	DAL81	0.460606	0.804067	-446281	707300	1099070	52357	272482	4	8	wilcoxon	E
YIL153W	RRD1	0.0484848	0.363422	-445545	1710520	2054200	53267.7	92036.9	4	8	wilcoxon	E
YGL261C	PAU11	0.0727273	0.419619	-444907	2226650	2430370	159857	103510	4	8	wilcoxon	E
YPL101W	ELP4	0.0727273	0.419619	-444234	817810	1193930	41318	138148	4	8	wilcoxon	E
YDR446W	ECM11	0.0727273	0.419619	-443119	2495240	2734980	65267.8	166885	4	8	wilcoxon	E
YNR013C	PHO91	0.0484848	0.363422	-442853	2487890	2666330	147641	97708.4	4	8	wilcoxon	E
YOR298C-A	MBF1	0.214141	0.6054	-442727	2049510	2284920	162779	179412	4	8	wilcoxon	E
YMR216C	SKY1	0.00808081	0.162191	-441509	1395360	1863190	78643.3	68830.6	4	8	wilcoxon	E
YGR071C	ENV11	0.109091	0.485294	-441086	2249730	2630140	234551	104348	4	8	wilcoxon	E
YCR086W	CSM1	0.0040404	0.113319	-440841	841527	1234600	62756.6	87700.5	4	8	wilcoxon	E
YCR092C	MSH3	0.0727273	0.419619	-440718	2319320	2710480	131794	99988.3	4	8	wilcoxon	E
YKL199C	YKT9	0.109091	0.485294	-440139	2300450	2582970	214582	101112	4	8	wilcoxon	E
YPL139C	UME1	0.0282828	0.295019	-439050	2275460	2607890	92421.2	91784	4	8	wilcoxon	E
YGL175C	SAE2	0.109091	0.485294	-437514	2239180	2627740	121393	119471	4	8	wilcoxon	E
YDL026W	YDL026W	0.0040404	0.113319	-437507	2461800	2750080	76058.8	59800.9	4	8	wilcoxon	E
YOL091W	SPO21	0.0727273	0.419619	-437418	2219730	2520960	180581	88792.7	4	8	wilcoxon	E
YNL325C	FIG4	0.00808081	0.162191	-437066	2558080	2859480	64267	87527.5	4	8	wilcoxon	E
YIL152W	YIL152W	0.00808081	0.162191	-435394	2254950	2563220	89441.5	80737.1	4	8	wilcoxon	E
YIR016W	YIR016W	0.214141	0.6054	-435089	2308690	2509170	152366	133221	4	8	wilcoxon	E
YBL104C	SEA4	0.282828	0.671777	-431155	2279680	2547480	182759	193817	4	8	wilcoxon	E
YKR101W	SIR1	0.0727273	0.419619	-430302	1714860	2065550	92565.3	114684	4	8	wilcoxon	E
YGL126W	SCS3	0.0282828	0.295019	-426428	2332680	2752740	154295	94285.2	4	8	wilcoxon	E
YGR089W	NNF2	0.0161616	0.241002	-425826	2042030	2351250	191916	58193.6	4	8	wilcoxon	E
YFL051C	YFL051C	0.0484848	0.363422	-424480	2300020	2630170	42170.4	127474	4	8	wilcoxon	E
