R package version: 0.0-43
Summary type: mean
Test type: t-test
x-axis treatment: 37
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: K
y-axis treatment: 37
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: K
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YBL025W	RRN10	0.0136858	0.0531738	-348097	10723.7	435932	1316.05	129355	4	8	t-test	E
YLR374C	YLR374C	6.39041e-06	0.000154175	-347157	68973.5	505558	22519.8	22469.6	4	8	t-test	E
YLR183C	TOS4	3.86024e-06	0.000105472	-343071	150533	599681	13856.2	39044	4	8	t-test	E
YML090W	YML090W	1.8872e-07	1.19288e-05	-342840	33523.3	457244	3158.51	22315.7	4	8	t-test	E
YLR059C	REX2	8.21172e-06	0.000184003	-341600	71027.8	501303	22811.1	41350.2	4	8	t-test	E
YNL037C	IDH1	0.000211994	0.00232589	-340578	142251	586590	34420.1	27877.7	4	8	t-test	E
YPR023C	EAF3	1.45554e-07	9.7845e-06	-339729	12792.5	428279	7096.01	24892.7	4	8	t-test	E
YCR095C	OCA4	1.00368e-05	0.000220237	-338957	195671	649521	25803.1	35516.5	4	8	t-test	E
YMR243C	ZRC1	1.84206e-05	0.000364538	-337879	122473	559283	20190.1	46778.3	4	8	t-test	E
YPL008W	CHL1	7.25337e-06	0.000166946	-335889	61452.6	482731	22540.9	23004	4	8	t-test	E
YML074C	FPR3	0.00303841	0.0174832	-333037	216245	667324	49663.8	26452.9	4	8	t-test	E
YPL137C	GIP3	0.000236288	0.0025398	-332723	124786	555829	37442.1	37018.4	4	8	t-test	E
YOR129C	AFI1	1.30552e-06	4.56932e-05	-332644	142113	576784	19862.9	26734.6	4	8	t-test	E
YOL119C	MCH4	0.000943028	0.00715721	-331766	182250	624479	37936.2	21598.3	4	8	t-test	E
YMR304W	UBP15	1.65271e-06	5.5112e-05	-330937	161081	597755	8524.58	32180.5	4	8	t-test	E
YDR305C	HNT2	0.000198871	0.00221717	-330022	169468	606831	36510.4	37428.4	4	8	t-test	E
YBL071C	YBL071C	6.029e-09	8.1475e-07	-328993	85793.8	503925	10825.9	16676.8	4	8	t-test	E
YNR013C	PHO91	5.36985e-05	0.000832074	-324234	216664	657138	29762.5	31718.2	4	8	t-test	E
YJL095W	BCK1	2.18715e-05	0.000417233	-323528	114654	532348	27193.4	35719.9	4	8	t-test	E
YDL190C	UFD2	4.76108e-07	2.12244e-05	-321659	85163.5	494250	12023.3	29295.4	4	8	t-test	E
YIL035C	CKA1	5.16968e-06	0.000130218	-321106	105199	517919	20878.7	36333.3	4	8	t-test	E
YBR164C	ARL1	1.34293e-06	4.66174e-05	-320834	52229.3	453235	16290.8	32581.1	4	8	t-test	E
YDL106C	PHO2	5.19642e-06	0.000130218	-319292	96534.5	505189	20794.5	21833.2	4	8	t-test	E
YOL044W	PEX15	1.29886e-06	4.56932e-05	-318296	55800.8	454491	18795.4	23769.5	4	8	t-test	E
YKR099W	BAS1	1.95924e-05	0.000380613	-317668	41952.1	436904	800.843	38120.9	4	8	t-test	E
YKR028W	SAP190	4.59676e-06	0.000119431	-316986	73290	474148	17821	37103.2	4	8	t-test	E
YKL037W	AIM26	2.65546e-07	1.48362e-05	-313737	43125	433553	7195.35	24838.4	4	8	t-test	E
YNL100W	MIC27	0.000641682	0.00544594	-313036	205422	629877	37569	27989.6	4	8	t-test	E
YKL191W	DPH2	8.37533e-05	0.0011405	-311808	164407	578555	23265.1	15830.9	4	8	t-test	E
YGR260W	TNA1	2.48871e-08	2.59032e-06	-311016	95133.8	493433	10450.6	20631.7	4	8	t-test	E
YPR119W	CLB2	1.05187e-33	1.48489e-30	-309086	118939	520009	9445.3	8801.93	28	56	t-test	E
YOR027W	STI1	9.75716e-07	3.66928e-05	-308916	15699.6	394376	8810.59	28980.5	4	8	t-test	E
YIL017C	VID28	4.12149e-06	0.000111175	-308856	124985	527074	21108.8	27553.1	4	8	t-test	E
YCR019W	MAK32	1.79499e-05	0.000358576	-308654	187269	602499	22736.1	40666.9	4	8	t-test	E
YBR261C	TAE1	0.000131806	0.00160402	-308012	142723	547600	26751.5	53076.4	4	8	t-test	E
YPL052W	OAZ1	0.000148399	0.00176536	-307969	76542	467144	31014.7	28132.5	4	8	t-test	E
YGR178C	PBP1	0.0046044	0.0239848	-307637	272724	705083	51573.7	28205.3	4	8	t-test	E
YBR278W	DPB3	9.94437e-05	0.0012879	-306396	44282.3	426039	7757.05	48954.8	4	8	t-test	E
YPL004C	LSP1	0.0058494	0.0285066	-305905	218710	637356	51871.3	23324.4	4	8	t-test	E
YOR276W	CAF20	1.88884e-05	0.000371255	-305416	121459	518612	22933	22297.9	4	8	t-test	E
YOR066W	MSA1	0.0877589	0.201114	-305132	159046	563931	123539	28780.6	4	8	t-test	E
