R package version: 0.0-43
Summary type: mean
Test type: t-test
x-axis treatment: 20
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: AUC
y-axis treatment: 20
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: AUC
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YLR255C	YLR255C	1.50315e-05	0.00157545	-560581	673603	1385110	44729.8	50663.6	4	8	t-test	E
YGR132C	PHB1	0.000681255	0.0229525	-558960	797208	1522010	54453.1	112815	4	8	t-test	E
YPR023C	EAF3	0.00127763	0.036059	-553182	859338	1585250	62423.2	26931.4	4	8	t-test	E
YMR198W	CIK1	6.08036e-06	0.000804698	-551884	157499	796132	19871.1	59976.1	4	8	t-test	E
YML013W	SEL1	0.031543	0.225269	-550401	88885.5	717464	32422	230229	4	8	t-test	E
YKR029C	SET3	0.00436359	0.0777184	-544943	287386	934113	65189.3	147507	4	8	t-test	E
YBR178W	YBR178W	0.00448256	0.0794295	-543951	1329810	2102900	102369	93945.8	4	8	t-test	E
YBR222C	PCS60	0.00145834	0.0395901	-542833	1174100	1926900	80982.4	99606	4	8	t-test	E
YGR072W	UPF3	0.00253519	0.055343	-541907	717167	1413040	90502.9	74504.8	4	8	t-test	E
YMR126C	DLT1	0.114285	0.415957	-539136	716146	1408790	242307	175821	4	8	t-test	E
YDR334W	SWR1	3.39651e-05	0.00282043	-537439	458070	1117250	47776.2	55073.6	4	8	t-test	E
YBR197C	YBR197C	0.000780073	0.0254124	-536226	1007480	1732490	72015	91979.1	4	8	t-test	E
YOR302W	YOR302W	0.032546	0.229434	-534150	486.428	600016	162.229	225506	4	8	t-test	E
YLR059C	REX2	0.0011006	0.033293	-532111	830206	1528910	67769.5	41418.3	4	8	t-test	E
YOR299W	BUD7	0.0146635	0.154094	-525320	838067	1530110	122293	66364	4	8	t-test	E
YDR305C	HNT2	0.00195558	0.047597	-524954	1154690	1885040	78181	108789	4	8	t-test	E
YLR055C	SPT8	8.50783e-06	0.00102158	-523139	365569	997387	20880.1	59755.1	4	8	t-test	E
YDR392W	SPT3	9.04757e-06	0.00103558	-522586	85383.2	682316	18272.7	59070.4	4	8	t-test	E
YGR028W	MSP1	0.0144571	0.153796	-519982	1081550	1797380	125533	100614	4	8	t-test	E
YDR254W	CHL4	0.000533085	0.0195415	-519092	1030550	1739140	60030.8	41360.7	4	8	t-test	E
YOR054C	VHS3	0.00428411	0.0772051	-516463	710742	1377280	36646.9	141805	4	8	t-test	E
YOL004W	SIN3	1.60913e-07	6.81466e-05	-515286	11278.6	590958	5497.4	30995.8	4	8	t-test	E
YOR043W	WHI2	0.0130531	0.148626	-513339	668856	1326760	110898	140188	4	8	t-test	E
YBR212W	NGR1	0.00474328	0.081977	-513233	1204930	1928270	79496.4	132069	4	8	t-test	E
YMR115W	FMP24	0.00120275	0.0353726	-512583	486669	1121450	68015.2	102895	4	8	t-test	E
YKR019C	IRS4	0.0107874	0.136207	-511805	507653	1144130	91311.3	152582	4	8	t-test	E
YIL058W	YIL058W	0.00163592	0.0421486	-511082	785249	1454860	59714.4	115803	4	8	t-test	E
YPL036W	PMA2	0.0135852	0.149328	-508026	1073240	1774640	110238	140529	4	8	t-test	E
YKL208W	CBT1	0.000170012	0.00857143	-507552	674831	1326970	56106.6	62640.4	4	8	t-test	E
YDL142C	CRD1	3.26284e-05	0.00276362	-504581	180213	768536	24916.6	68530.5	4	8	t-test	E
YIL006W	YIA6	0.0142548	0.152936	-502892	960893	1642790	120068	82887.9	4	8	t-test	E
YOR350C	MNE1	0.000242238	0.0111509	-501352	384673	994375	34549	88826.8	4	8	t-test	E
YBR150C	TBS1	0.00697576	0.106267	-500164	1016300	1701910	101732	103533	4	8	t-test	E
YBR231C	SWC5	0.0096878	0.125891	-499464	134153	711100	37676.4	160025	4	8	t-test	E
YJL192C	SOP4	0.0296267	0.218207	-498418	978777	1657840	140234	65453.4	4	8	t-test	E
YOR220W	RCN2	0.000140219	0.0073749	-498313	925763	1598220	40329.3	81248.6	4	8	t-test	E
YOR017W	PET127	8.18337e-05	0.00525099	-495906	639263	1273990	48458	64648.1	4	8	t-test	E
YKL199C	YKT9	0.0117586	0.142204	-493440	1087780	1774580	108366	123613	4	8	t-test	E
YMR063W	RIM9	0.000122404	0.00701573	-490912	707276	1344710	46057.6	74683.7	4	8	t-test	E
YBR084W	MIS1	0.0214693	0.186699	-480763	773123	1407220	127132	82827.3	4	8	t-test	E
YBR182C	SMP1	0.021591	0.187373	-480479	977787	1636590	127771	89064.8	4	8	t-test	E
YJL078C	PRY3	0.0256384	0.202951	-479154	975837	1632920	133294	89957	4	8	t-test	E
