R package version: 0.0-43
Summary type: mean
Test type: t-test
x-axis treatment: 20
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: K
y-axis treatment: 20
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: K
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YEL061C	CIN8	0.0238769	0.202869	-232699	133276	355008	63462	44902	4	8	t-test	E
YFR011C	MIC19	0.000105781	0.0071296	-232121	360284	574653	18699.4	10538.9	4	8	t-test	E
YDL118W	YDL118W	0.00287658	0.0612955	-232004	360133	574393	39680	37629.5	4	8	t-test	E
YDL142C	CRD1	0.000161752	0.0102242	-231102	95075.8	316403	11397.2	33025.2	4	8	t-test	E
YDR395W	SXM1	0.000282398	0.0138472	-230892	441467	652210	25326.9	32536.4	4	8	t-test	E
YGR072W	UPF3	0.00296495	0.0619437	-229058	340209	552207	39227.3	26968.6	4	8	t-test	E
YLL042C	ATG10	0.000378662	0.0172434	-226399	443719	650037	19001.7	36700.7	4	8	t-test	E
YKR019C	IRS4	0.0194861	0.18841	-226091	261044	472537	44879	65826	4	8	t-test	E
YGR182C	YGR182C	0.00330917	0.0664187	-224532	420763	625958	39781.9	30098.8	4	8	t-test	E
YOR299W	BUD7	0.0127148	0.148339	-224219	397299	602892	51839.4	29967.4	4	8	t-test	E
YBR231C	SWC5	0.00774445	0.112483	-220496	85792.2	297110	20490.9	58331.2	4	8	t-test	E
YMR126C	DLT1	0.154973	0.46317	-220377	343517	546996	113832	66329.1	4	8	t-test	E
YMR115W	FMP24	0.00187375	0.0506717	-218492	241077	445797	33113.9	37653.7	4	8	t-test	E
YGR132C	PHB1	0.000449228	0.0191775	-216673	394541	592897	21913.1	35007.1	4	8	t-test	E
YLR255C	YLR255C	4.83172e-05	0.00401222	-216040	334132	533685	20002.6	18717.9	4	8	t-test	E
YIL006W	YIA6	0.0117189	0.142614	-215964	447177	643269	49000.8	28684.2	4	8	t-test	E
YLR059C	REX2	0.0016108	0.0467241	-213270	394288	589351	30324.9	17037.4	4	8	t-test	E
YNL094W	APP1	0.000564824	0.0221484	-212056	440313	632819	27851.4	23514.7	4	8	t-test	E
YOR220W	RCN2	8.34994e-05	0.0060969	-206349	437422	624479	17953.2	26270.8	4	8	t-test	E
YOR017W	PET127	9.20063e-05	0.00660418	-205137	298237	488289	20558.9	22778	4	8	t-test	E
YDR388W	RVS167	0.0321362	0.234655	-204228	428059	613339	57602.2	18325.7	4	8	t-test	E
YGR028W	MSP1	0.0225103	0.198193	-204045	515988	698456	54217.1	42994.3	4	8	t-test	E
YKL199C	YKT9	0.0230512	0.19998	-203569	518723	700647	51660.6	50787.1	4	8	t-test	E
YBR197C	YBR197C	0.00171485	0.0487408	-203180	475127	657980	32089.7	26638.6	4	8	t-test	E
YLR055C	SPT8	9.02371e-06	0.00115804	-201869	220226	409446	13059	20065.2	4	8	t-test	E
YOR350C	MNE1	0.000198897	0.0112311	-201762	193975	383878	13819.9	30092.7	4	8	t-test	E
YPL036W	PMA2	0.0206953	0.190947	-201659	530319	710043	45916.5	54922.2	4	8	t-test	E
YOR043W	WHI2	0.0223253	0.198193	-201010	339737	524543	50417.5	50210.1	4	8	t-test	E
