R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 27
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: K
y-axis treatment: 27
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: K
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YBR199W	KTR4	0.0727273	0.476043	-200522	631424	780059	31187.5	54055	4	8	wilcoxon	E
YOR043W	WHI2	0.109091	0.535963	-199927	491590	603963	70144.2	45618.5	4	8	wilcoxon	E
YOR053W	YOR053W	0.0484848	0.412316	-199258	519051	668047	17050.8	89708.5	4	8	wilcoxon	E
YMR304W	UBP15	0.0282828	0.341247	-198326	481419	626512	44659.3	38981.1	4	8	wilcoxon	E
YFL047W	RGD2	0.0040404	0.130619	-197403	692387	778808	39880.9	24701.1	4	8	wilcoxon	E
YGR122W	YGR122W	0.0040404	0.130619	-197237	431176	569191	18719.2	26935	4	8	wilcoxon	E
YBR231C	SWC5	0.0040404	0.130619	-193715	320710	429356	35304.5	45501.7	4	8	wilcoxon	E
YGR050C	YGR050C	0.214141	0.652438	-191746	641614	751119	81058.3	15280.5	4	8	wilcoxon	E
YLR290C	YLR290C	0.0040404	0.130619	-190691	420242	544777	25820.2	27121.8	4	8	wilcoxon	E
YIL040W	APQ12	0.282828	0.70499	-190348	72020.7	334778	128438	104262	4	8	wilcoxon	E
YPL181W	CTI6	0.0727273	0.476043	-190011	650525	749877	60530.9	28754.6	4	8	wilcoxon	E
YPR024W	YME1	0.0040404	0.130619	-188609	1167.3	187312	8029.45	28176.8	4	8	wilcoxon	E
