R package version: 0.0-43
Summary type: mean
Test type: t-test
x-axis treatment: 20
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: MDP
y-axis treatment: 20
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: MDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YKR029C	SET3	0.00839261	0.103626	-1.30761	11.7811	11.6449	0.26868	0.243317	4	8	t-test	E
YMR086C-A	YMR086C-A	0.402667	0.67656	-1.27978	12.7853	12.5135	1.31598	0.0485296	4	8	t-test	E
YKR016W	MIC60	0.00949887	0.108724	-1.22587	11.6129	11.4225	0.249891	0.100594	4	8	t-test	E
YGR188C	BUB1	0.00249015	0.0519498	-1.21159	10.9402	10.8113	0.203746	0.166935	4	8	t-test	E
YMR263W	SAP30	0.00359348	0.0632041	-1.20977	12.597	12.2837	0.168033	0.0441355	4	8	t-test	E
YOR030W	DFG16	7.90995e-05	0.0104092	-1.20841	12.7729	12.439	0.0993558	0.0569156	4	8	t-test	E
YGR122W	YGR122W	6.98259e-08	4.92854e-05	-1.20139	12.7894	12.4474	0.0393841	0.0282289	4	8	t-test	E
YOL052C	SPE2	0.315352	0.614131	-1.18555	9.10884	9.15882	0.968618	0.289037	4	8	t-test	E
YPL182C	YPL182C	1.65097e-05	0.003956	-1.17548	12.9582	12.5746	0.0904828	0.0698105	4	8	t-test	E
YOR354C	MSC6	0.000538562	0.0245249	-1.15416	12.3914	12.0514	0.118472	0.0517898	4	8	t-test	E
YGL045W	RIM8	0.000340865	0.0196222	-1.1212	12.7965	12.3825	0.12944	0.08464	4	8	t-test	E
YOR026W	BUB3	0.114385	0.397067	-1.11126	11.1898	10.9441	0.510558	0.129887	4	8	t-test	E
YDR245W	MNN10	0.197673	0.507431	-1.08826	9.74508	9.63831	0.295592	0.644155	4	8	t-test	E
