R package version: 0.0-43
Summary type: mean
Test type: t-test
x-axis treatment: 27
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: MDR
y-axis treatment: 27
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: MDR
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YAL013W	DEP1	0.00526113	0.0629403	-1.16665	6.73391	7.71816	0.226535	0.180207	4	8	t-test	E
YBR207W	FTH1	0.0028139	0.0480518	-1.16449	8.34282	9.28782	0.187389	0.216852	4	8	t-test	E
YCR086W	CSM1	1.76207e-05	0.00138192	-1.15421	6.5345	7.5112	0.0924624	0.111106	4	8	t-test	E
YCR028C-A	RIM1	0.000587777	0.0222253	-1.14702	6.79332	7.75703	0.124765	0.191274	4	8	t-test	E
YBR178W	YBR178W	0.00383873	0.0550443	-1.14411	8.42777	9.3509	0.203123	0.205083	4	8	t-test	E
YBR221C	PDB1	0.000728879	0.0255536	-1.1295	7.47186	8.40279	0.0624599	0.201554	4	8	t-test	E
YLR065C	ENV10	0.670937	0.785356	-1.11358	4.40534	5.39151	2.14925	1.18909	4	8	t-test	E
YBR150C	TBS1	0.00562491	0.0647538	-1.111	7.8702	8.77385	0.207899	0.220094	4	8	t-test	E
YBR156C	SLI15	0.00601745	0.0668621	-1.09869	8.19219	9.07638	0.10263	0.27901	4	8	t-test	E
YBR107C	IML3	0.00194322	0.0419874	-1.09706	7.95643	8.84448	0.0769398	0.229321	4	8	t-test	E
YBR220C	YBR220C	0.00182061	0.0410217	-1.08901	8.22705	9.10098	0.0984364	0.225092	4	8	t-test	E
YFL036W	RPO41	0.00406376	0.0564263	-1.07575	6.51645	7.41693	0.0911496	0.254812	4	8	t-test	E
YBR201W	DER1	0.00350888	0.053841	-1.07257	8.48595	9.33785	0.0878262	0.247683	4	8	t-test	E
YLR418C	CDC73	0.000536967	0.0215293	-1.07075	7.0156	7.89967	0.129945	0.0861672	4	8	t-test	E
YBR162C	TOS1	0.00668822	0.068749	-1.05489	8.28564	9.12489	0.176788	0.247979	4	8	t-test	E
YDL184C	RPL41A	0.0728467	0.221628	-1.04672	7.75874	8.60216	0.402299	0.167671	4	8	t-test	E
YBR139W	YBR139W	0.0134587	0.0928342	-1.04258	8.44951	9.27295	0.225826	0.250545	4	8	t-test	E
YDL071C	YDL071C	0.000394998	0.0176086	-1.03612	7.82968	8.66112	0.107457	0.163406	4	8	t-test	E
YBR223C	TDP1	0.00910518	0.0780576	-1.02917	8.12684	8.94463	0.191761	0.247493	4	8	t-test	E
YDL027C	YDL027C	0.00129269	0.0369901	-1.02491	8.17849	8.99094	0.122151	0.192291	4	8	t-test	E
YBR182C	SMP1	0.00609059	0.0668621	-1.02443	7.98996	8.80628	0.181177	0.225526	4	8	t-test	E
YDL038C	YDL038C	0.00299766	0.0492058	-1.02056	8.11294	8.92265	0.148654	0.210781	4	8	t-test	E
YIL040W	APQ12	0.481511	0.644093	-1.01715	5.74475	6.60579	0.887017	1.04335	4	8	t-test	E
YGL046W	YGL046W	0.000203698	0.0110598	-1.01429	7.50314	8.3208	0.113585	0.0970051	4	8	t-test	E
YBR210W	ERV15	0.00461272	0.0591965	-1.01331	8.09859	8.90154	0.163726	0.219962	4	8	t-test	E
YOR026W	BUB3	0.038183	0.157301	-1.00912	5.37711	6.2388	0.313129	0.15732	4	8	t-test	E
YBR099C	YBR099C	0.00238621	0.0451095	-1.00769	8.00513	8.80475	0.117881	0.212955	4	8	t-test	E
