R package version: 0.0-43
Summary type: median
Test type: wilcoxon
x-axis treatment: 20
x-axis medium: SDM_rhl_CNGT
x-axis screen ID: cSGA
x-axis screen name: cSGA
x-axis libraries: Boone Standard SDL
x-axis client: MS
x-axis user: SGA
x-axis date: 2009
x-axis PI: DAL
x-axis condition: 
x-axis inoculation type: DIL
x-axis fitness definition: MDP
y-axis treatment: 20
y-axis medium: SDM_rhl_CNGHT
y-axis screen ID: bir1-17
y-axis screen name: bir1-17
y-axis libraries: 
y-axis client: MS
y-axis user: AC
y-axis date: 2010
y-axis PI: DAL
y-axis condition: 
y-axis inoculation type: DIL
y-axis fitness definition: MDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YNL097C	PHO23	0.0040404	0.0770771	-1.38849	12.6015	12.5582	0.0920509	0.11146	4	8	wilcoxon	E
YEL061C	CIN8	0.0282828	0.233485	-1.34667	11.128	11.6614	1.14798	0.230502	4	8	wilcoxon	E
YHL025W	SNF6	0.569697	0.829951	-1.33821	9.80729	9.86468	1.58273	1.39135	4	8	wilcoxon	E
YPL181W	CTI6	0.0040404	0.0770771	-1.3366	12.8912	12.758	0.111373	0.0621428	4	8	wilcoxon	E
YGL046W	YGL046W	0.0040404	0.0770771	-1.33156	12.5462	12.4105	0.259824	0.0422982	4	8	wilcoxon	E
YOR275C	RIM20	0.0040404	0.0770771	-1.30013	12.4285	12.2674	0.034744	0.0441848	4	8	wilcoxon	E
YOR026W	BUB3	0.153535	0.485966	-1.29924	10.8162	11.0788	0.510558	0.129887	4	8	wilcoxon	E
YKR029C	SET3	0.0161616	0.17154	-1.27565	11.7404	11.6835	0.26868	0.243317	4	8	wilcoxon	E
YLR193C	UPS1	0.0040404	0.0770771	-1.19868	11.0851	10.9598	0.154231	0.156241	4	8	wilcoxon	E
YHR041C	SRB2	0.367677	0.68777	-1.19614	10.3294	10.3507	0.520098	1.40759	4	8	wilcoxon	E
YMR263W	SAP30	0.0040404	0.0770771	-1.15425	12.569	12.2972	0.168033	0.0441355	4	8	wilcoxon	E
